id;fecha;valor;variacion;fuente;created_at
58;20220725;7543.33;-0.87;archivo_dat;2026-01-05 08:23:29
59;20220726;7519.17;-0.32;archivo_dat;2026-01-05 08:23:29
60;20220727;7520.39;0.02;archivo_dat;2026-01-05 08:23:29
61;20220728;7436.54;-1.11;archivo_dat;2026-01-05 08:23:29
62;20220729;7381.94;-0.73;archivo_dat;2026-01-05 08:23:29
63;20220801;7379.47;-0.03;archivo_dat;2026-01-05 08:23:29
64;20220802;7335.06;-0.6;archivo_dat;2026-01-05 08:23:29
65;20220803;7119.6;-2.94;archivo_dat;2026-01-05 08:23:29
66;20220804;7135.28;0.22;archivo_dat;2026-01-05 08:23:29
67;20220805;7208.28;1.02;archivo_dat;2026-01-05 08:23:29
68;20220808;7243.33;0.49;archivo_dat;2026-01-05 08:23:29
69;20220809;7261.15;0.25;archivo_dat;2026-01-05 08:23:29
70;20220810;7290.12;0.4;archivo_dat;2026-01-05 08:23:29
71;20220811;7281.07;-0.12;archivo_dat;2026-01-05 08:23:29
72;20220812;7397.45;1.6;archivo_dat;2026-01-05 08:23:29
73;20220816;7346.07;-0.69;archivo_dat;2026-01-05 08:23:29
74;20220817;7216.0;-1.77;archivo_dat;2026-01-05 08:23:29
75;20220818;7384.97;2.34;archivo_dat;2026-01-05 08:23:29
76;20220819;7436.84;0.7;archivo_dat;2026-01-05 08:23:29
77;20220822;7473.49;0.49;archivo_dat;2026-01-05 08:23:29
78;20220823;7606.14;1.77;archivo_dat;2026-01-05 08:23:29
79;20220824;8490.53;11.63;archivo_dat;2026-01-05 08:23:29
80;20220825;9555.2;12.54;archivo_dat;2026-01-05 08:23:29
81;20220826;9701.14;1.53;archivo_dat;2026-01-05 08:23:29
82;20220829;9304.64;-4.09;archivo_dat;2026-01-05 08:23:29
83;20220830;9324.64;0.21;archivo_dat;2026-01-05 08:23:29
84;20220831;9319.51;-0.06;archivo_dat;2026-01-05 08:23:29
85;20220901;9294.51;-0.27;archivo_dat;2026-01-05 08:23:29
86;20220902;9253.06;-0.45;archivo_dat;2026-01-05 08:23:29
87;20220905;9047.3;-2.22;archivo_dat;2026-01-05 08:23:29
88;20220906;8982.34;-0.72;archivo_dat;2026-01-05 08:23:29
89;20220907;8953.47;-0.32;archivo_dat;2026-01-05 08:23:29
90;20220908;8856.25;-1.09;archivo_dat;2026-01-05 08:23:29
91;20220909;8727.34;-1.46;archivo_dat;2026-01-05 08:23:29
92;20220912;8599.53;-1.46;archivo_dat;2026-01-05 08:23:29
93;20220913;8517.34;-0.96;archivo_dat;2026-01-05 08:23:29
94;20220914;8543.44;0.31;archivo_dat;2026-01-05 08:23:29
95;20220915;8600.63;0.67;archivo_dat;2026-01-05 08:23:29
96;20220916;8622.11;0.25;archivo_dat;2026-01-05 08:23:29
97;20220919;8734.83;1.31;archivo_dat;2026-01-05 08:23:29
98;20220920;8734.56;0.0;archivo_dat;2026-01-05 08:23:29
99;20220921;8688.99;-0.52;archivo_dat;2026-01-05 08:23:29
100;20220922;8602.77;-0.99;archivo_dat;2026-01-05 08:23:29
101;20220923;8815.84;2.48;archivo_dat;2026-01-05 08:23:29
102;20220926;8795.59;-0.23;archivo_dat;2026-01-05 08:23:29
103;20220927;8589.65;-2.34;archivo_dat;2026-01-05 08:23:29
104;20220928;8621.65;0.37;archivo_dat;2026-01-05 08:23:29
105;20220929;8698.96;0.9;archivo_dat;2026-01-05 08:23:29
106;20220930;8680.79;-0.21;archivo_dat;2026-01-05 08:23:29
107;20221003;8689.58;0.1;archivo_dat;2026-01-05 08:23:29
108;20221004;8625.28;-0.74;archivo_dat;2026-01-05 08:23:29
109;20221005;8648.35;0.27;archivo_dat;2026-01-05 08:23:29
110;20221006;8518.12;-1.51;archivo_dat;2026-01-05 08:23:29
111;20221007;8935.03;4.89;archivo_dat;2026-01-05 08:23:29
112;20221010;9284.47;3.91;archivo_dat;2026-01-05 08:23:29
113;20221011;9424.83;1.51;archivo_dat;2026-01-05 08:23:29
114;20221013;9378.74;-0.49;archivo_dat;2026-01-05 08:23:29
115;20221014;9267.72;-1.18;archivo_dat;2026-01-05 08:23:29
116;20221017;9240.91;-0.29;archivo_dat;2026-01-05 08:23:29
117;20221018;8969.9;-2.93;archivo_dat;2026-01-05 08:23:29
118;20221019;8889.7;-0.89;archivo_dat;2026-01-05 08:23:29
119;20221020;8866.75;-0.26;archivo_dat;2026-01-05 08:23:29
120;20221021;8843.17;-0.27;archivo_dat;2026-01-05 08:23:29
121;20221025;8883.6;0.46;archivo_dat;2026-01-05 08:23:29
122;20221026;8955.99;0.81;archivo_dat;2026-01-05 08:23:29
123;20221027;9170.69;2.4;archivo_dat;2026-01-05 08:23:29
124;20221028;9101.52;-0.75;archivo_dat;2026-01-05 08:23:29
125;20221101;8806.66;-3.24;archivo_dat;2026-01-05 08:23:29
126;20221102;8972.3;1.88;archivo_dat;2026-01-05 08:23:29
127;20221103;8980.36;0.09;archivo_dat;2026-01-05 08:23:29
128;20221104;9068.13;0.98;archivo_dat;2026-01-05 08:23:29
129;20221107;9129.94;0.68;archivo_dat;2026-01-05 08:23:29
130;20221108;9179.7;0.55;archivo_dat;2026-01-05 08:23:29
131;20221109;9281.77;1.11;archivo_dat;2026-01-05 08:23:29
132;20221110;9394.72;1.22;archivo_dat;2026-01-05 08:23:29
133;20221111;10175.85;8.31;archivo_dat;2026-01-05 08:23:29
134;20221114;10545.88;3.64;archivo_dat;2026-01-05 08:23:29
135;20221115;10647.05;0.96;archivo_dat;2026-01-05 08:23:29
136;20221116;10810.86;1.54;archivo_dat;2026-01-05 08:23:29
137;20221117;11026.71;2.0;archivo_dat;2026-01-05 08:23:29
138;20221118;11137.53;1.01;archivo_dat;2026-01-05 08:23:29
139;20221122;12144.51;9.04;archivo_dat;2026-01-05 08:23:29
140;20221123;12581.21;3.6;archivo_dat;2026-01-05 08:23:29
141;20221124;12944.63;2.89;archivo_dat;2026-01-05 08:23:29
142;20221125;13310.51;2.83;archivo_dat;2026-01-05 08:23:29
143;20221128;13808.47;3.74;archivo_dat;2026-01-05 08:23:29
144;20221129;14152.46;2.49;archivo_dat;2026-01-05 08:23:29
145;20221130;14696.26;3.84;archivo_dat;2026-01-05 08:23:29
146;20221201;15188.3;3.35;archivo_dat;2026-01-05 08:23:29
147;20221202;15324.54;0.9;archivo_dat;2026-01-05 08:23:29
148;20221205;16098.13;5.05;archivo_dat;2026-01-05 08:23:29
149;20221206;16114.48;0.1;archivo_dat;2026-01-05 08:23:29
150;20221207;16274.28;0.99;archivo_dat;2026-01-05 08:23:29
151;20221208;15989.25;-1.75;archivo_dat;2026-01-05 08:23:29
152;20221209;16462.52;2.96;archivo_dat;2026-01-05 08:23:29
153;20221213;16198.55;-1.6;archivo_dat;2026-01-05 08:23:29
154;20221214;16165.55;-0.2;archivo_dat;2026-01-05 08:23:29
155;20221215;16448.41;1.75;archivo_dat;2026-01-05 08:23:29
156;20221216;16531.39;0.5;archivo_dat;2026-01-05 08:23:29
157;20221219;16635.3;0.63;archivo_dat;2026-01-05 08:23:29
158;20221220;16421.18;-1.29;archivo_dat;2026-01-05 08:23:29
159;20221221;16142.1;-1.7;archivo_dat;2026-01-05 08:23:29
160;20221222;16014.76;-0.79;archivo_dat;2026-01-05 08:23:29
161;20221223;15854.19;-1.0;archivo_dat;2026-01-05 08:23:29
162;20221226;16485.16;3.98;archivo_dat;2026-01-05 08:23:29
163;20221227;17911.42;8.65;archivo_dat;2026-01-05 08:23:29
164;20221228;18841.43;5.19;archivo_dat;2026-01-05 08:23:29
165;20221229;19264.63;2.25;archivo_dat;2026-01-05 08:23:29
166;20230102;20907.62;-0.19;archivo_dat;2026-01-05 08:23:29
167;20230103;20658.15;-1.19;archivo_dat;2026-01-05 08:23:29
168;20230104;19927.69;-3.54;archivo_dat;2026-01-05 08:23:29
169;20230105;20747.4;4.11;archivo_dat;2026-01-05 08:23:29
170;20230106;19850.96;-4.32;archivo_dat;2026-01-05 08:23:29
171;20230110;19999.84;0.75;archivo_dat;2026-01-05 08:23:29
172;20230111;19619.83;-1.9;archivo_dat;2026-01-05 08:23:29
173;20230112;19514.88;-0.53;archivo_dat;2026-01-05 08:23:29
174;20230113;20236.75;3.7;archivo_dat;2026-01-05 08:23:29
175;20230116;20287.79;0.25;archivo_dat;2026-01-05 08:23:29
176;20230117;20942.68;3.23;archivo_dat;2026-01-05 08:23:29
177;20230118;21575.8;3.02;archivo_dat;2026-01-05 08:23:29
178;20230119;21955.85;1.76;archivo_dat;2026-01-05 08:23:29
179;20230120;22431.53;2.17;archivo_dat;2026-01-05 08:23:29
180;20230123;22175.86;-1.14;archivo_dat;2026-01-05 08:23:29
181;20230124;22376.95;0.91;archivo_dat;2026-01-05 08:23:29
182;20230125;22553.61;0.79;archivo_dat;2026-01-05 08:23:29
183;20230126;23421.26;3.85;archivo_dat;2026-01-05 08:23:29
184;20230127;23820.6;1.71;archivo_dat;2026-01-05 08:23:29
185;20230130;23926.3;0.44;archivo_dat;2026-01-05 08:23:29
186;20230131;24716.59;3.3;archivo_dat;2026-01-05 08:23:29
187;20230201;24716.59;3.3;archivo_dat;2026-01-05 08:23:29
188;20230202;25378.93;0.88;archivo_dat;2026-01-05 08:23:29
189;20230203;26009.96;2.49;archivo_dat;2026-01-05 08:23:29
190;20230206;26511.06;1.93;archivo_dat;2026-01-05 08:23:29
191;20230207;26574.18;0.24;archivo_dat;2026-01-05 08:23:29
192;20230208;26698.16;0.47;archivo_dat;2026-01-05 08:23:29
193;20230209;26574.12;-0.46;archivo_dat;2026-01-05 08:23:29
194;20230210;26559.01;-0.06;archivo_dat;2026-01-05 08:23:29
195;20230213;26525.37;-0.13;archivo_dat;2026-01-05 08:23:29
196;20230214;27491.28;3.64;archivo_dat;2026-01-05 08:23:29
197;20230215;27823.74;1.21;archivo_dat;2026-01-05 08:23:29
198;20230216;27872.43;0.17;archivo_dat;2026-01-05 08:23:29
199;20230217;27860.01;-0.04;archivo_dat;2026-01-05 08:23:29
200;20230222;28174.41;1.13;archivo_dat;2026-01-05 08:23:29
201;20230223;28106.17;-0.24;archivo_dat;2026-01-05 08:23:29
202;20230224;28770.96;2.37;archivo_dat;2026-01-05 08:23:29
203;20230227;29422.07;2.26;archivo_dat;2026-01-05 08:23:29
204;20230228;29202.38;-0.75;archivo_dat;2026-01-05 08:23:29
