fecha,simbolo,nombre,apertura,maximo,minimo,cierre,volumen,variacion,dolar,ibc
2026-03-27,ABC.A,"BCO. CARIBE ""A""",1830.0,1829.0,1750.0,1770.0,1253761.59,-3.28,468.51,0.0
2026-03-27,BNC,BCO.NAC.CREDITO,1600.0,1700.0,1588.0,1630.0,6247396.03,1.88,468.51,0.0
2026-03-27,BPV,BCO. PROVINCIAL,145.0,149.5,140.01,143.94,7881061.62,-0.73,468.51,0.0
2026-03-27,BVCC,BOLSA V. CCAS.,598.99,630.0,560.0,600.0,11306337.15,0.17,468.51,0.0
2026-03-27,BVL,B.DE VENEZUELA,1725.0,1735.0,1651.0,1700.0,1140488.03,-1.45,468.51,0.0
2026-03-27,CCP.B,"C.CAPITAL ""B""",619.0,690.0,600.0,630.0,676593.0,1.78,468.51,0.0
2026-03-27,CCR,CR.CARABOBO,6101.0,6800.0,6800.0,6101.0,61200.0,0.0,468.51,0.0
2026-03-27,CGQ,CORP.GPO.QUIM.,4245.0,4245.0,3397.0,4245.0,232690.0,0.0,468.51,0.0
2026-03-27,CRM.A,CORIMON C.A.,845.0,848.0,687.0,800.0,349927.0,-5.33,468.51,0.0
2026-03-27,DOM,DOMINGUEZ & CIA,720.0,825.0,620.0,720.0,129419.0,0.0,468.51,0.0
2026-03-27,EFE,PRODUCTOS EFE,144.0,144.0,116.0,135.0,309690.1,-6.25,468.51,0.0
2026-03-27,ENV,ENVASES VZLOS.,849.99,849.99,705.01,848.99,1638448.83,-0.12,468.51,0.0
2026-03-27,FNC,FAB.N.CEMENTOS,1700.0,1700.0,1361.0,1385.0,630921.0,-18.53,468.51,0.0
2026-03-27,FNV,F.NAC. VIDRIO,390.0,429.0,316.0,316.0,283549.84,-18.97,468.51,0.0
2026-03-27,GMC.B,G.MANTRA CLASE B,4250.0,4600.0,4600.0,4250.0,27600.0,0.0,468.51,0.0
2026-03-27,GZL,GRUPO ZULIANO,860.0,900.0,810.0,840.0,1338327.0,-2.33,468.51,0.0
2026-03-27,ICP.B,I.CRECEPYMES -B-,145.0,174.0,118.0,145.0,40848.0,0.0,468.51,0.0
2026-03-27,IVC.A,"INVACA I. C. ""A""",845.0,1000.0,845.0,845.0,240270.0,0.0,468.51,0.0
2026-03-27,IVC.B,"INVACA I. C. ""B""",490.0,489.99,440.0,490.0,137930.75,0.0,468.51,0.0
2026-03-27,MPA,"MANPA, C.A. SACA",95.0,103.0,76.5,100.0,536695.89,5.26,468.51,0.0
2026-03-27,MTC.B,"MONTESCO ""B""",299.9,355.0,240.0,299.9,61902.72,0.0,468.51,0.0
2026-03-27,MVZ.A,MERCANTIL S.(A),8550.0,8500.0,7900.0,8400.0,553020.0,-1.75,468.51,0.0
2026-03-27,MVZ.B,MERCANTIL S.(B),7999.0,8500.0,7660.0,7800.0,363806.88,-2.49,468.51,0.0
2026-03-27,PCP.B,"F.PETROLIA ""B""",319.0,314.5,260.0,299.8,463990.5,-6.02,468.51,0.0
2026-03-27,PGR,PROAGRO,105.0,109.5,93.0,109.0,183241.1,3.81,468.51,0.0
2026-03-27,PIV.B,"PIVCA CLASE ""B""",53999.0,53999.0,50000.0,53998.0,1944993.0,0.0,468.51,0.0
2026-03-27,PTN,PROTINAL,674.99,659.0,600.0,635.0,364593.0,-5.92,468.51,0.0
2026-03-27,RST,RON STA. TERESA,550.0,565.0,450.0,549.99,837162.6,0.0,468.51,0.0
2026-03-27,RST.B,"R.S.TERESA ""B""",423.0,423.0,410.0,415.0,1845363.5,-1.89,468.51,0.0
2026-03-27,SVS,"SIVENSA, S.A.",1310.0,1450.0,1215.0,1315.0,2366816.0,0.38,468.51,0.0
2026-03-27,TDV.D,CANTV CLASE (D),850.01,873.0,800.01,837.5,258502.05,-1.47,468.51,0.0
2026-03-27,TPG,T. PALO GRANDE,24.0,23.9,19.5,23.5,410398.35,-2.08,468.51,0.0
2026-03-26,ABC.A,"BCO. CARIBE ""A""",1854.0,1854.0,1700.0,1830.0,842394.22,-1.29,466.6014,0.0
2026-03-26,ARC.B,"ARCA INM.VAL.""B""",892.0,1284.45,1284.45,1284.45,1830341.25,44.0,466.6014,0.0
2026-03-26,BNC,BCO.NAC.CREDITO,1600.0,1715.0,1588.0,1600.0,8463814.14,0.0,466.6014,0.0
2026-03-26,BPV,BCO. PROVINCIAL,143.0,150.0,136.0,145.0,5983878.89,1.4,466.6014,0.0
2026-03-26,BVCC,BOLSA V. CCAS.,632.5,636.0,550.0,598.99,8837861.69,-5.3,466.6014,0.0
2026-03-26,BVL,B.DE VENEZUELA,1750.0,2090.0,1670.0,1725.0,2600140.0,-1.43,466.6014,0.0
2026-03-26,CCP.B,"C.CAPITAL ""B""",648.0,680.0,526.0,619.0,385405.92,-4.48,466.6014,0.0
2026-03-26,CCR,CR.CARABOBO,6101.0,6100.0,6100.0,6101.0,18300.02,0.0,466.6014,0.0
2026-03-26,CGQ,CORP.GPO.QUIM.,4950.0,5300.0,4245.0,4245.0,265642.0,-14.24,466.6014,0.0
2026-03-26,CRM.A,CORIMON C.A.,865.0,860.0,700.0,845.0,161121.0,-2.31,466.6014,0.0
2026-03-26,DOM,DOMINGUEZ & CIA,720.0,828.95,620.0,720.0,129737.25,0.0,466.6014,0.0
2026-03-26,EFE,PRODUCTOS EFE,144.0,144.0,117.0,144.0,112338.0,0.0,466.6014,0.0
2026-03-26,ENV,ENVASES VZLOS.,859.0,859.0,706.0,849.99,206762.93,-1.05,466.6014,0.0
2026-03-26,FNC,FAB.N.CEMENTOS,1780.0,1800.0,1555.0,1700.0,346984.78,-4.49,466.6014,0.0
2026-03-26,FNV,F.NAC. VIDRIO,390.0,433.99,379.0,390.0,548306.42,0.0,466.6014,0.0
2026-03-26,GMC.B,G.MANTRA CLASE B,4250.0,4600.0,4600.0,4250.0,55200.0,0.0,466.6014,0.0
2026-03-26,GZL,GRUPO ZULIANO,865.0,1038.0,700.0,860.0,7551790.1,-0.58,466.6014,0.0
2026-03-26,ICP.B,I.CRECEPYMES -B-,170.0,150.0,145.0,145.0,255229.5,-14.71,466.6014,0.0
2026-03-26,IVC.A,"INVACA I. C. ""A""",845.0,999.0,875.0,845.0,69140.0,0.0,466.6014,0.0
2026-03-26,IVC.B,"INVACA I. C. ""B""",490.0,489.99,435.0,490.0,1137663.71,0.0,466.6014,0.0
2026-03-26,MPA,"MANPA, C.A. SACA",95.0,98.7,81.0,95.0,846926.93,0.0,466.6014,0.0
2026-03-26,MTC.B,"MONTESCO ""B""",299.9,355.0,300.0,299.9,68495.6,0.0,466.6014,0.0
2026-03-26,MVZ.A,MERCANTIL S.(A),8700.0,8900.0,8000.0,8550.0,384128.0,-1.72,466.6014,0.0
2026-03-26,MVZ.B,MERCANTIL S.(B),8000.0,7999.0,7605.0,7999.0,218467.06,-0.01,466.6014,0.0
2026-03-26,PCP.B,"F.PETROLIA ""B""",275.0,329.0,261.0,319.0,296331.17,16.0,466.6014,0.0
2026-03-26,PGR,PROAGRO,103.0,110.0,105.0,105.0,299387.0,1.94,466.6014,0.0
2026-03-26,PIV.B,"PIVCA CLASE ""B""",53999.0,53999.0,53999.0,53999.0,107998.0,0.0,466.6014,0.0
2026-03-26,PTN,PROTINAL,675.0,674.99,659.0,674.99,191005.6,0.0,466.6014,0.0
2026-03-26,RST,RON STA. TERESA,564.99,570.0,500.0,550.0,703185.34,-2.65,466.6014,0.0
2026-03-26,RST.B,"R.S.TERESA ""B""",435.0,437.0,400.0,423.0,2240478.0,-2.76,466.6014,0.0
2026-03-26,SVS,"SIVENSA, S.A.",1395.0,1395.0,1310.0,1310.0,1194585.0,-6.09,466.6014,0.0
2026-03-26,TDV.D,CANTV CLASE (D),875.0,1000.0,800.0,850.0,610428.95,-2.86,466.6014,0.0
2026-03-26,TPG,T. PALO GRANDE,24.2,24.95,21.0,24.0,415980.14,-0.83,466.6014,0.0
2026-03-25,ABC.A,"BCO. CARIBE ""A""",2225.0,2000.0,1800.0,1854.0,925061.07,-16.67,462.6687,0.0
2026-03-25,ARB.B,"ARCA INM.VAL.""B""",892.0,900.0,892.0,892.0,3600.0,0.0,462.6687,0.0
2026-03-25,BNC,BCO.NAC.CREDITO,1668.0,1740.0,1600.0,1600.0,10180060.13,-4.08,462.6687,0.0
2026-03-25,BPV,BCO. PROVINCIAL,144.89,151.5,140.0,143.0,15758349.52,-1.3,462.6687,0.0
2026-03-25,BVCC,BOLSA V. CCAS.,640.0,659.0,630.0,632.5,390318329.44,-1.17,462.6687,0.0
2026-03-25,BVL,B.DE VENEZUELA,1750.0,2025.0,1665.0,1750.0,2096553.75,0.0,462.6687,0.0
2026-03-25,CCP.B,"C.CAPITAL ""B""",570.0,683.0,570.0,648.0,224504.0,13.68,462.6687,0.0
2026-03-25,CCR,CR.CARABOBO,6101.0,6100.0,6100.0,6101.0,12200.0,0.0,462.6687,0.0
2026-03-25,CGQ,CORP.GPO.QUIM.,4500.0,5300.0,4500.0,4950.0,314200.0,10.0,462.6687,0.0
2026-03-25,CRM.A,CORIMON C.A.,840.0,900.0,720.0,865.0,295320.0,2.98,462.6687,0.0
2026-03-25,DOM,DOMINGUEZ & CIA,829.0,829.95,720.0,720.0,170568.25,-13.15,462.6687,0.0
2026-03-25,EFE,PRODUCTOS EFE,144.0,145.0,117.0,144.0,90054.0,0.0,462.6687,0.0
2026-03-25,ENV,ENVASES VZLOS.,877.99,877.99,706.0,859.0,821753.0,-2.16,462.6687,0.0
2026-03-25,FNC,FAB.N.CEMENTOS,1600.0,1900.0,1555.0,1780.0,611384.51,11.25,462.6687,0.0
2026-03-25,FNV,F.NAC. VIDRIO,435.0,460.0,372.6,390.0,480300.15,-10.34,462.6687,0.0
2026-03-25,GMC.B,G.MANTRA CLASE B,4250.0,4565.0,4250.0,4250.0,17945.0,0.0,462.6687,0.0
2026-03-25,GZL,GRUPO ZULIANO,874.0,869.0,865.0,865.0,192462.0,-1.03,462.6687,0.0
2026-03-25,ICP.B,I.CRECEPYMES -B-,170.0,158.0,140.0,170.0,33119.21,0.0,462.6687,0.0
2026-03-25,IVC.A,"INVACA I. C. ""A""",845.0,1000.0,845.0,845.0,15438.0,0.0,462.6687,0.0
2026-03-25,IVC.B,"INVACA I. C. ""B""",490.0,548.95,435.0,490.0,561842.4,0.0,462.6687,0.0
2026-03-25,MPA,"MANPA, C.A. SACA",99.0,100.0,90.0,95.0,261324.53,-4.04,462.6687,0.0
2026-03-25,MTC.B,"MONTESCO ""B""",299.9,355.0,240.0,299.9,30576.22,0.0,462.6687,0.0
2026-03-25,MVZ.A,MERCANTIL S.(A),8600.0,9044.99,7100.0,8700.0,372054.91,1.16,462.6687,0.0
2026-03-25,MVZ.B,MERCANTIL S.(B),8898.0,8898.0,8000.0,8000.0,679203.0,-10.09,462.6687,0.0
2026-03-25,PCP.B,"F.PETROLIA ""B""",325.0,350.0,261.0,275.0,745049.87,-15.38,462.6687,0.0
2026-03-25,PGR,PROAGRO,106.0,110.0,93.0,103.0,1006445.0,-2.83,462.6687,0.0
2026-03-25,PIV.B,"PIVCA CLASE ""B""",54000.0,53999.0,50000.0,53999.0,913996.0,0.0,462.6687,0.0
2026-03-25,PTN,PROTINAL,619.99,700.0,502.0,675.0,194248.99,8.87,462.6687,0.0
2026-03-25,RST,RON STA. TERESA,558.0,568.0,450.0,564.99,1092568.34,1.25,462.6687,0.0
2026-03-25,RST.B,"R.S.TERESA ""B""",438.0,438.0,355.0,435.0,982054.2,-0.68,462.6687,0.0
2026-03-25,SVS,"SIVENSA, S.A.",1500.0,1485.0,1300.0,1395.0,1314817.25,-7.0,462.6687,0.0
2026-03-25,TDV.D,CANTV CLASE (D),898.0,989.0,855.0,875.0,4547965.67,-2.56,462.6687,0.0
2026-03-25,TPG,T. PALO GRANDE,24.0,24.99,21.0,24.2,410958.81,0.83,462.6687,0.0
2026-03-24,ABC.A,"BCO. CARIBE ""A""",2275.0,2340.0,2000.0,2225.0,158945.0,-2.2,459.4525,0.0
2026-03-24,ALZ.B,"ALALZA INV. ""B""",37.0,44.4,44.37,37.0,133.17,0.0,459.4525,0.0
2026-03-24,BNC,BCO.NAC.CREDITO,1750.0,1800.0,1600.01,1668.0,6350841.94,-4.69,459.4525,0.0
2026-03-24,BPV,BCO. PROVINCIAL,149.0,151.5,143.5,144.89,5374151.93,-2.76,459.4525,0.0
2026-03-24,BVCC,BOLSA V. CCAS.,695.0,699.0,630.05,640.0,4348719.75,-7.91,459.4525,0.0
2026-03-24,BVL,B.DE VENEZUELA,1900.0,1950.0,1700.0,1750.0,600826.27,-7.89,459.4525,0.0
2026-03-24,CCP.B,"C.CAPITAL ""B""",690.0,700.0,555.0,570.0,1362490.0,-17.39,459.4525,0.0
2026-03-24,CCR,CR.CARABOBO,6801.0,7990.0,6100.0,6101.0,309175.0,-10.28,459.4525,0.0
2026-03-24,CGQ,CORP.GPO.QUIM.,4500.0,5400.0,3750.0,4500.0,217140.0,0.0,459.4525,0.0
2026-03-24,CRM.A,CORIMON C.A.,739.41,855.0,720.0,840.0,167125.0,13.6,459.4525,0.0
2026-03-24,DOM,DOMINGUEZ & CIA,722.0,830.0,680.0,829.0,207558.0,14.82,459.4525,0.0
2026-03-24,EFE,PRODUCTOS EFE,145.0,147.0,141.0,144.0,150396.0,-0.69,459.4525,0.0
2026-03-24,ENV,ENVASES VZLOS.,755.0,877.99,605.0,877.99,316849.34,16.29,459.4525,0.0
2026-03-24,FNC,FAB.N.CEMENTOS,2000.0,2000.0,1600.0,1600.0,736259.0,-20.0,459.4525,0.0
2026-03-24,FNV,F.NAC. VIDRIO,460.0,540.0,435.0,435.0,2920479.13,-5.43,459.4525,0.0
2026-03-24,GMC.B,G.MANTRA CLASE B,4250.0,4600.0,4600.0,4250.0,4600.0,0.0,459.4525,0.0
2026-03-24,GZL,GRUPO ZULIANO,870.0,890.0,698.0,874.0,233416.0,0.46,459.4525,0.0
2026-03-24,ICP.B,I.CRECEPYMES -B-,170.0,165.0,160.0,170.0,133721.0,0.0,459.4525,0.0
2026-03-24,IMP.B,"IMPULSA V.C. ""B""",2100.0,2200.0,2200.0,2100.0,94600.0,0.0,459.4525,0.0
2026-03-24,IVC.A,"INVACA I. C. ""A""",845.0,995.0,781.0,845.0,71480.0,0.0,459.4525,0.0
2026-03-24,IVC.B,"INVACA I. C. ""B""",490.0,559.9,519.95,490.0,51295.8,0.0,459.4525,0.0
2026-03-24,MPA,"MANPA, C.A. SACA",99.0,100.0,90.0,99.0,1351325.75,0.0,459.4525,0.0
2026-03-24,MTC.B,"MONTESCO ""B""",299.9,355.0,240.0,299.9,47955.22,0.0,459.4525,0.0
2026-03-24,MVZ.A,MERCANTIL S.(A),9049.0,9200.0,8600.0,8600.0,426142.97,-4.96,459.4525,0.0
2026-03-24,MVZ.B,MERCANTIL S.(B),9050.0,9450.0,7561.0,8898.0,413399.0,-1.68,459.4525,0.0
2026-03-24,PCP.B,"F.PETROLIA ""B""",340.0,375.0,319.0,325.0,3691892.78,-4.41,459.4525,0.0
2026-03-24,PGR,PROAGRO,106.0,111.0,105.0,106.0,1519976.5,0.0,459.4525,0.0
2026-03-24,PIV.B,"PIVCA CLASE ""B""",54997.52,54997.0,54000.0,54000.0,379994.0,-1.81,459.4525,0.0
2026-03-24,PTN,PROTINAL,620.0,700.0,500.0,619.99,344768.53,0.0,459.4525,0.0
2026-03-24,RST,RON STA. TERESA,558.0,568.0,520.0,558.0,1429154.5,0.0,459.4525,0.0
2026-03-24,RST.B,"R.S.TERESA ""B""",440.0,440.0,355.0,438.0,1197522.0,-0.45,459.4525,0.0
2026-03-24,SVS,"SIVENSA, S.A.",1540.0,1550.0,1350.0,1500.0,472755.04,-2.6,459.4525,0.0
2026-03-24,TDV.D,CANTV CLASE (D),880.0,900.0,849.95,898.0,11905750.8,2.05,459.4525,0.0
2026-03-24,TPG,T. PALO GRANDE,26.0,31.1,21.0,24.0,822279.01,-7.69,459.4525,0.0
2026-03-23,ABC.A,"BCO. CARIBE ""A""",2300.0,2349.98,2225.0,2275.0,441509.86,-1.09,457.0757,0.0
2026-03-23,ALZB,"ALALZA INV. ""B""",37.0,44.37,44.37,37.0,88.74,0.0,457.0757,0.0
2026-03-23,ARC.B,"ARCA INM.VAL.""B""",892.0,900.0,900.0,892.0,900.0,0.0,457.0757,0.0
2026-03-23,BNC,BCO.NAC.CREDITO,1899.0,1985.0,1600.0,1750.0,5369891.03,-7.85,457.0757,0.0
2026-03-23,BPV,BCO. PROVINCIAL,150.0,151.5,148.5,149.0,11727302.25,-0.67,457.0757,0.0
2026-03-23,BVCC,BOLSA V. CCAS.,697.0,698.99,693.0,695.0,3265695.93,-0.29,457.0757,0.0
2026-03-23,BVL,B.DE VENEZUELA,1920.0,1949.99,1751.01,1900.0,1048290.26,-1.04,457.0757,0.0
2026-03-23,CCP.B,"C.CAPITAL ""B""",644.5,760.0,639.0,690.0,169137.0,7.06,457.0757,0.0
2026-03-23,CCR,CR.CARABOBO,6800.0,8159.0,6800.0,6800.0,28559.0,0.0,457.0757,0.0
2026-03-23,CGQ,CORP.GPO.QUIM.,3950.0,4600.0,3850.0,4500.0,244850.0,13.92,457.0757,0.0
2026-03-23,CRM.A,CORIMON C.A.,700.0,800.0,700.0,740.0,218757.06,5.71,457.0757,0.0
2026-03-23,DOM,DOMINGUEZ & CIA,705.0,840.0,720.0,722.0,374684.4,2.41,457.0757,0.0
2026-03-23,EFE,PRODUCTOS EFE,148.0,148.0,120.0,145.0,297322.0,-2.03,457.0757,0.0
2026-03-23,ENV,ENVASES VZLOS.,878.0,880.0,703.0,755.0,841113.68,-14.01,457.0757,0.0
2026-03-23,FNC,FAB.N.CEMENTOS,1900.0,2049.0,1625.0,2000.0,1697307.0,5.26,457.0757,0.0
2026-03-23,FNV,F.NAC. VIDRIO,359.85,460.0,428.0,460.0,3834808.92,27.83,457.0757,0.0
2026-03-23,GMC.B,G.MANTRA CLASE B,4250.0,4600.0,4599.0,4250.0,32198.0,0.0,457.0757,0.0
2026-03-23,GZL,GRUPO ZULIANO,890.0,900.0,720.91,870.0,565676.37,-2.25,457.0757,0.0
2026-03-23,ICP.B,I.CRECEPYMES -B-,175.0,208.25,150.0,170.0,368876.5,-2.86,457.0757,0.0
2026-03-23,IVC.B,"INVACA I. C. ""B""",490.0,560.0,430.0,490.0,787702.1,0.0,457.0757,0.0
2026-03-23,IVCA,"INVACA I. C. ""A""",845.0,995.0,995.0,845.0,11940.0,0.0,457.0757,0.0
2026-03-23,MPA,"MANPA, C.A. SACA",100.0,100.0,90.02,99.0,447583.52,-1.0,457.0757,0.0
2026-03-23,MTC.B,"MONTESCO ""B""",299.0,357.5,300.0,299.0,101357.5,0.0,457.0757,0.0
2026-03-23,MVZ.A,MERCANTIL S.(A),9100.0,9100.0,7439.0,9049.0,1452454.99,-0.56,457.0757,0.0
2026-03-23,MVZ.B,MERCANTIL S.(B),9298.0,9298.0,9010.0,9050.0,1082047.51,-2.67,457.0757,0.0
2026-03-23,PCP.B,"F.PETROLIA ""B""",334.0,385.0,333.97,340.0,3414928.62,1.8,457.0757,0.0
2026-03-23,PGR,PROAGRO,106.0,111.0,105.2,106.0,1692250.49,0.0,457.0757,0.0
2026-03-23,PTN,PROTINAL,620.0,700.0,610.0,620.0,132028.49,0.0,457.0757,0.0
2026-03-23,RST,RON STA. TERESA,560.0,568.0,540.0,558.0,3446442.89,-0.36,457.0757,0.0
2026-03-23,RST.B,"R.S.TERESA ""B""",450.0,475.0,420.0,440.0,606871.12,-2.22,457.0757,0.0
2026-03-23,SVS,"SIVENSA, S.A.",1551.0,1750.0,1351.0,1540.0,885983.0,-0.71,457.0757,0.0
2026-03-23,TDV.D,CANTV CLASE (D),865.0,999.99,865.0,880.0,2346280.79,1.73,457.0757,0.0
2026-03-23,TPG,T. PALO GRANDE,26.45,28.0,22.0,26.0,1354365.83,-1.7,457.0757,0.0
2026-03-20,ABC.A,"BCO. CARIBE ""A""",2350.0,2350.0,2000.03,2300.0,1700779.26,-2.13,455.2547,0.0
2026-03-20,ARC.B,"ARCA INM.VAL.""B""",892.0,900.0,892.0,892.0,5392.0,0.0,455.2547,0.0
2026-03-20,BNC,BCO.NAC.CREDITO,1939.0,1944.5,1701.01,1899.0,4998455.39,-2.06,455.2547,0.0
2026-03-20,BPV,BCO. PROVINCIAL,150.01,151.5,149.9,150.0,36976369.84,-0.01,455.2547,0.0
2026-03-20,BVCC,BOLSA V. CCAS.,698.01,699.0,695.0,697.0,4419010.02,-0.14,455.2547,0.0
2026-03-20,BVL,B.DE VENEZUELA,1940.0,1950.0,1849.99,1920.0,1633614.99,-1.03,455.2547,0.0
2026-03-20,CCP.B,"C.CAPITAL ""B""",725.0,750.0,581.0,644.5,599723.89,-11.1,455.2547,0.0
2026-03-20,CCR,CR.CARABOBO,6800.0,7999.0,6700.0,6800.0,79196.0,0.0,455.2547,0.0
2026-03-20,CGQ,CORP.GPO.QUIM.,3900.0,4200.0,3900.0,3950.0,195000.0,1.28,455.2547,0.0
2026-03-20,CRM.A,CORIMON C.A.,740.0,800.0,700.0,700.0,1292293.94,-5.41,455.2547,0.0
2026-03-20,DOM,DOMINGUEZ & CIA,719.98,760.0,700.0,705.0,1195960.0,-2.08,455.2547,0.0
2026-03-20,EFE,PRODUCTOS EFE,135.0,161.0,135.0,148.0,635329.0,9.63,455.2547,0.0
2026-03-20,ENV,ENVASES VZLOS.,850.0,880.0,700.0,878.0,1393580.0,3.29,455.2547,0.0
2026-03-20,FNC,FAB.N.CEMENTOS,2000.0,2050.0,1650.0,1900.0,2543638.0,-5.0,455.2547,0.0
2026-03-20,FNV,F.NAC. VIDRIO,175.0,359.85,175.0,359.85,2703073.0,105.63,455.2547,0.0
2026-03-20,GMC.B,G.MANTRA CLASE B,4250.0,4599.99,4250.0,4250.0,35745.99,0.0,455.2547,0.0
2026-03-20,GZL,GRUPO ZULIANO,890.0,930.0,800.0,890.0,98080579.95,0.0,455.2547,0.0
2026-03-20,ICP.B,I.CRECEPYMES -B-,209.99,225.0,170.0,175.0,481450.88,-16.66,455.2547,0.0
2026-03-20,IMP.B,"IMPULSA V.C. ""B""",2100.0,2260.0,2100.0,2100.0,97180.0,0.0,455.2547,0.0
2026-03-20,IVC.A,"INVACA I. C. ""A""",850.0,850.0,830.0,845.0,342210.0,-0.59,455.2547,0.0
2026-03-20,IVC.B,"INVACA I. C. ""B""",495.0,495.0,489.99,490.0,297918.88,-1.01,455.2547,0.0
2026-03-20,MPA,"MANPA, C.A. SACA",101.75,102.0,100.0,100.0,1073584.5,-1.72,455.2547,0.0
2026-03-20,MTC.B,"MONTESCO ""B""",299.9,357.5,297.0,299.9,1147048.5,0.0,455.2547,0.0
2026-03-20,MVZ.A,MERCANTIL S.(A),9500.0,11399.0,9100.0,9100.0,1817149.0,-4.21,455.2547,0.0
2026-03-20,MVZ.B,MERCANTIL S.(B),8300.0,9500.0,8300.0,9298.0,494414.0,12.02,455.2547,0.0
2026-03-20,PCP.B,"F.PETROLIA ""B""",335.8,335.8,316.0,334.0,1261463.0,-0.54,455.2547,0.0
2026-03-20,PGR,PROAGRO,103.01,111.0,104.0,106.0,1912208.25,2.9,455.2547,0.0
2026-03-20,PIV.B,"PIVCA CLASE ""B""",51999.97,54997.53,49451.0,54997.52,434431.64,5.76,455.2547,0.0
2026-03-20,PTN,PROTINAL,680.0,680.0,620.0,620.0,369030.25,-8.82,455.2547,0.0
2026-03-20,RST,RON STA. TERESA,568.0,568.0,520.0,560.0,1295076674.5,-1.41,455.2547,0.0
2026-03-20,RST.B,"R.S.TERESA ""B""",435.0,475.0,435.0,450.0,1039769.45,3.45,455.2547,0.0
2026-03-20,SVS,"SIVENSA, S.A.",1600.0,1790.0,1551.0,1551.0,3200230.71,-3.06,455.2547,0.0
2026-03-20,TDV.D,CANTV CLASE (D),850.0,995.0,848.0,865.0,12806179.65,1.76,455.2547,0.0
2026-03-20,TPG,T. PALO GRANDE,26.0,30.0,26.0,26.45,2997283.67,1.73,455.2547,0.0
2026-03-18,ABC.A,"BCO. CARIBE ""A""",2350.0,2350.0,2000.0,2350.0,975950.0,0.0,451.5072,0.0
2026-03-18,ALZ.B,"ALALZA INV. ""B""",37.0,44.0,37.0,37.0,1628.0,0.0,451.5072,0.0
2026-03-18,ARC.A,"ARCA INM.VAL.""A""",135.69,2000.0,135.69,2000.0,1880000.0,1373.95,451.5072,0.0
2026-03-18,BNC,BCO.NAC.CREDITO,1948.95,1948.95,1870.0,1939.0,1336612.5,-0.51,451.5072,0.0
2026-03-18,BPV,BCO. PROVINCIAL,150.0,151.5,150.0,150.01,78971282.95,0.01,451.5072,0.0
2026-03-18,BVCC,BOLSA V. CCAS.,702.98,730.0,695.0,698.01,9366313.65,-0.71,451.5072,0.0
2026-03-18,BVL,B.DE VENEZUELA,1950.0,1999.0,1700.0,1940.0,758118.0,-0.51,451.5072,0.0
2026-03-18,CCP.B,"C.CAPITAL ""B""",660.0,760.0,660.0,725.0,299904.0,9.85,451.5072,0.0
2026-03-18,CCR,CR.CARABOBO,6940.0,6940.0,6150.0,6800.0,334150.0,-2.02,451.5072,0.0
2026-03-18,CGQ,CORP.GPO.QUIM.,3950.0,3950.0,3750.0,3900.0,309270.0,-1.27,451.5072,0.0
2026-03-18,CRM.A,CORIMON C.A.,699.99,800.0,699.99,740.0,159834.97,5.72,451.5072,0.0
2026-03-18,DOM,DOMINGUEZ & CIA,719.98,720.0,650.0,719.98,92137.0,0.0,451.5072,0.0
2026-03-18,EFE,PRODUCTOS EFE,149.0,175.0,120.0,135.0,583796.2,-9.4,451.5072,0.0
2026-03-18,ENV,ENVASES VZLOS.,873.0,880.0,850.0,850.0,618926.0,-2.63,451.5072,0.0
2026-03-18,FNC,FAB.N.CEMENTOS,2000.0,2000.0,1750.0,2000.0,215500.0,0.0,451.5072,0.0
2026-03-18,FNV,F.NAC. VIDRIO,70.6,175.0,70.6,175.0,2081254.1,147.88,451.5072,0.0
2026-03-18,GMC.B,G.MANTRA CLASE B,4250.0,4250.0,4250.0,4250.0,8500.0,0.0,451.5072,0.0
2026-03-18,GZL,GRUPO ZULIANO,915.0,930.0,889.0,890.0,386517.0,-2.73,451.5072,0.0
2026-03-18,ICP.B,I.CRECEPYMES -B-,209.99,225.0,185.0,209.99,131322.92,0.0,451.5072,0.0
2026-03-18,IMP.B,"IMPULSA V.C. ""B""",2100.0,2200.0,2100.0,2100.0,88000.0,0.0,451.5072,0.0
2026-03-18,IVC.A,"INVACA I. C. ""A""",850.0,850.0,710.0,850.0,73160.0,0.0,451.5072,0.0
2026-03-18,IVC.B,"INVACA I. C. ""B""",495.0,508.55,436.0,495.0,37113.0,0.0,451.5072,0.0
2026-03-18,MPA,"MANPA, C.A. SACA",99.5,102.0,99.5,101.75,7878202.75,2.26,451.5072,0.0
2026-03-18,MTC.B,"MONTESCO ""B""",299.9,300.0,297.0,299.9,61135.7,0.0,451.5072,0.0
2026-03-18,MVZ.A,MERCANTIL S.(A),8700.0,9900.0,8200.0,9500.0,365149.0,9.2,451.5072,0.0
2026-03-18,MVZ.B,MERCANTIL S.(B),8700.0,8700.0,7000.0,8300.0,1227090.0,-4.6,451.5072,0.0
2026-03-18,PCP.B,"F.PETROLIA ""B""",338.0,338.0,335.0,335.8,2105497.0,-0.65,451.5072,0.0
2026-03-18,PGR,PROAGRO,104.02,111.0,103.0,103.01,4739851.27,-0.97,451.5072,0.0
2026-03-18,PIV.B,"PIVCA CLASE ""B""",50000.0,52000.0,50000.0,51999.97,413998.85,4.0,451.5072,0.0
2026-03-18,PTN,PROTINAL,637.0,700.0,561.0,680.0,194030.0,6.75,451.5072,0.0
